State,District,Taluka,Village
Maharashtra,Amravati,Amravati 503040090,Aurangpur 040095325970
Maharashtra,Amravati,Amravati 503040090,Bahilolpur 040095327040
Maharashtra,Amravati,Amravati 503040090,Bhagvanpur 040095326220
Maharashtra,Amravati,Amravati 503040090,Bhankheda Bk 040095327070
Maharashtra,Amravati,Amravati 503040090,Bhankheda Kh 040095327080
Maharashtra,Amravati,Amravati 503040090,Bodna 040095326890
Maharashtra,Amravati,Amravati 503040090,Borgaon 040095326810
Maharashtra,Amravati,Amravati 503040090,Brahman Wada Govindpur 040095326120
Maharashtra,Amravati,Amravati 503040090,Bramhanwada Bhagat 040095325940
Maharashtra,Amravati,Amravati 503040090,Chanduri 040095327000
Maharashtra,Amravati,Amravati 503040090,Changapur 040095326770
Maharashtra,Amravati,Amravati 503040090,Chinchkhed 040095326150
Maharashtra,Amravati,Amravati 503040090,Dastapur 040095326110
Maharashtra,Amravati,Amravati 503040090,Davargaon 040095326170
Maharashtra,Amravati,Amravati 503040090,Degaon 040095326500
Maharashtra,Amravati,Amravati 503040090,Devra 040095326000
Maharashtra,Amravati,Amravati 503040090,Devri 040095325990
Maharashtra,Amravati,Amravati 503040090,Dhamana 040095326360
Maharashtra,Amravati,Amravati 503040090,Dhanora Kokate 040095326090
Maharashtra,Amravati,Amravati 503040090,Digargavhan 040095326280
Maharashtra,Amravati,Amravati 503040090,Donad 040095326050
Maharashtra,Amravati,Amravati 503040090,Gangapur 040095327140
Maharashtra,Amravati,Amravati 503040090,Ghat Kheda 040095326900
Maharashtra,Amravati,Amravati 503040090,Gopalpur 040095326640
Maharashtra,Amravati,Amravati 503040090,Govindpur 040095327150
Maharashtra,Amravati,Amravati 503040090,Hatala 040095327100
Maharashtra,Amravati,Amravati 503040090,Ilahabad 040095326080
Maharashtra,Amravati,Amravati 503040090,Indhala 040095326910
Maharashtra,Amravati,Amravati 503040090,Jalaka 040095326570
Maharashtra,Amravati,Amravati 503040090,Jamdol 040095326100
Maharashtra,Amravati,Amravati 503040090,Jamthi 040095326540
Maharashtra,Amravati,Amravati 503040090,Kamunja 040095326690
Maharashtra,Amravati,Amravati 503040090,Kapustalani 040095326290
Maharashtra,Amravati,Amravati 503040090,Karajgaon 040095326140
Maharashtra,Amravati,Amravati 503040090,Kastura 040095327090
Maharashtra,Amravati,Amravati 503040090,Kat Amala 040095327030
Maharashtra,Amravati,Amravati 503040090,Kathora Bk 040095326750
Maharashtra,Amravati,Amravati 503040090,Kathora Kh 040095326320
Maharashtra,Amravati,Amravati 503040090,Kekatpur 040095326160
Maharashtra,Amravati,Amravati 503040090,Khanapur 040095326620
Maharashtra,Amravati,Amravati 503040090,Kund Sarjapur 040095326700
Maharashtra,Amravati,Amravati 503040090,Kurhad 040095327130
Maharashtra,Amravati,Amravati 503040090,Lontek 040095326990
Maharashtra,Amravati,Amravati 503040090,Mahuli Jahangir 040095326260
Maharashtra,Amravati,Amravati 503040090,Malegaon 040095326300
Maharashtra,Amravati,Amravati 503040090,Malegaon 040095326930
Maharashtra,Amravati,Amravati 503040090,Malkapur 040095326460
Maharashtra,Amravati,Amravati 503040090,Malkapur 040095326980
Maharashtra,Amravati,Amravati 503040090,Masod 040095326850
Maharashtra,Amravati,Amravati 503040090,Mhasala 040095327160
Maharashtra,Amravati,Amravati 503040090,Mogra 040095327110
Maharashtra,Amravati,Amravati 503040090,Morangana 040095326970
Maharashtra,Amravati,Amravati 503040090,Nagapur 040095326800
Maharashtra,Amravati,Amravati 503040090,Nandgaon Peth 040095326530
Maharashtra,Amravati,Amravati 503040090,Nandura Bk 040095326590
Maharashtra,Amravati,Amravati 503040090,Nandura Lashkarpur 040095326200
Maharashtra,Amravati,Amravati 503040090,Nandura Pingalai 040095326070
Maharashtra,Amravati,Amravati 503040090,Narayanpur 040095326420
Maharashtra,Amravati,Amravati 503040090,Narsingpur 040095326180
Maharashtra,Amravati,Amravati 503040090,Naya Akola 040095326580
Maharashtra,Amravati,Amravati 503040090,Nemtapur 040095326520
Maharashtra,Amravati,Amravati 503040090,Ozarkheda 040095326670
Maharashtra,Amravati,Amravati 503040090,Pardi 040095327190
Maharashtra,Amravati,Amravati 503040090,Parsoda 040095326860
Maharashtra,Amravati,Amravati 503040090,Parwatpur 040095326020
Maharashtra,Amravati,Amravati 503040090,Phajalapur 040095326010
Maharashtra,Amravati,Amravati 503040090,Pimpal Khuta 040095326880
Maharashtra,Amravati,Amravati 503040090,Pimpalvihir 040095326400
Maharashtra,Amravati,Amravati 503040090,Pimpri 040095326470
Maharashtra,Amravati,Amravati 503040090,Pimpri 040095327010
Maharashtra,Amravati,Amravati 503040090,Pohara 040095326920
Maharashtra,Amravati,Amravati 503040090,Pusada 040095326030
Maharashtra,Amravati,Amravati 503040090,Raipur 040095326960
Maharashtra,Amravati,Amravati 503040090,Rajura 040095326840
Maharashtra,Amravati,Amravati 503040090,Ramgaon 040095326760
Maharashtra,Amravati,Amravati 503040090,Rasulpur 040095326060
Maharashtra,Amravati,Amravati 503040090,Rasulpur 040095326790
Maharashtra,Amravati,Amravati 503040090,Revsa 040095326730
Maharashtra,Amravati,Amravati 503040090,Rohan Kheda 040095326040
Maharashtra,Amravati,Amravati 503040090,Rustampur 040095326510
Maharashtra,Amravati,Amravati 503040090,Salora Bk 040095326630
Maharashtra,Amravati,Amravati 503040090,Salora Kh 040095326250
Maharashtra,Amravati,Amravati 503040090,Savanga 040095325960
Maharashtra,Amravati,Amravati 503040090,Sawardi 040095326410
Maharashtra,Amravati,Amravati 503040090,Shahapur 040095326560
Maharashtra,Amravati,Amravati 503040090,Shevati 040095326550
Maharashtra,Amravati,Amravati 503040090,Shirala 040095325930
Maharashtra,Amravati,Amravati 503040090,Sukali 040095326780
Maharashtra,Amravati,Amravati 503040090,Sultanpur 040095326720
Maharashtra,Amravati,Amravati 503040090,Sultanpur 040095326870
Maharashtra,Amravati,Amravati 503040090,Takli Jaha 040095326480
Maharashtra,Amravati,Amravati 503040090,Takli Kh 040095327020
Maharashtra,Amravati,Amravati 503040090,Tembha 040095326610
Maharashtra,Amravati,Amravati 503040090,Thugaon 040095326600
Maharashtra,Amravati,Amravati 503040090,Tukapur 040095326310
Maharashtra,Amravati,Amravati 503040090,Udkhed 040095327200
Maharashtra,Amravati,Amravati 503040090,Ukali 040095326350
Maharashtra,Amravati,Amravati 503040090,Vitthalapur 040095326240
Maharashtra,Amravati,Amravati 503040090,Wadad 040095327050
Maharashtra,Amravati,Amravati 503040090,Wadgaon 040095326830
Maharashtra,Amravati,Amravati 503040090,Wadgaon Jire 040095327210
Maharashtra,Amravati,Amravati 503040090,Wadura 040095326820
Maharashtra,Amravati,Amravati 503040090,Wagholi 040095326270
Maharashtra,Amravati,Amravati 503040090,Walgaon 040095326660
Maharashtra,Amravati,Amravati 503040090,Walki 040095326490
Maharashtra,Amravati,Amravati 503040090,Wanarshi 040095326710
Maharashtra,Amravati,Amravati 503040090,Wardhi 040095326130
Maharashtra,Amravati,Amravati 503040090,Warwad 040095326680
Maharashtra,Amravati,Amravati 503040090,Yawali 040095325980
