State,District,Taluka,Village
Kerala,Thiruvananthapuram,Chirayinkeezhu 601056890,Madavoor 056896284570
Kerala,Thiruvananthapuram,Chirayinkeezhu 601056890,Manamboor 056896284680
Kerala,Thiruvananthapuram,Chirayinkeezhu 601056890,Nagaroor 056896284640
Kerala,Thiruvananthapuram,Chirayinkeezhu 601056890,Navaikulam 056896284550
Kerala,Thiruvananthapuram,Chirayinkeezhu 601056890,Ottoor 056896284660
Kerala,Thiruvananthapuram,Chirayinkeezhu 601056890,Pallickal 056896284560
Kerala,Thiruvananthapuram,Chirayinkeezhu 601056890,Pazhayakunnummel 056896284610
Kerala,Thiruvananthapuram,Chirayinkeezhu 601056890,Pulimath 056896284620
Kerala,Thiruvananthapuram,Chirayinkeezhu 601056890,Sarkara Chirayinkeezhu 056896284720
Kerala,Thiruvananthapuram,Chirayinkeezhu 601056890,Vellalloor 056896284590
Kerala,Thiruvananthapuram,Chirayinkeezhu 601056890,Vettoor Cherunniyoor 056896284670
Kerala,Thiruvananthapuram,Nedumangad 601056900,Anad 056906284920
Kerala,Thiruvananthapuram,Nedumangad 601056900,Aruvikkara 056906284990
Kerala,Thiruvananthapuram,Nedumangad 601056900,Aryanad 056906284960
Kerala,Thiruvananthapuram,Nedumangad 601056900,Kallara 056906284810
Kerala,Thiruvananthapuram,Nedumangad 601056900,Koliyakode 056906284890
Kerala,Thiruvananthapuram,Nedumangad 601056900,Kurupuzha 056906284860
Kerala,Thiruvananthapuram,Nedumangad 601056900,Manikkal 056906284900
Kerala,Thiruvananthapuram,Nedumangad 601056900,Mannoorkara 056906284950
Kerala,Thiruvananthapuram,Nedumangad 601056900,Nellanad 056906284790
Kerala,Thiruvananthapuram,Nedumangad 601056900,Palode 056906284850
Kerala,Thiruvananthapuram,Nedumangad 601056900,Panavoor 056906284870
Kerala,Thiruvananthapuram,Nedumangad 601056900,Pangode 056906284820
Kerala,Thiruvananthapuram,Nedumangad 601056900,Peringamala 056906284830
Kerala,Thiruvananthapuram,Nedumangad 601056900,Perumkulam 056906285010
Kerala,Thiruvananthapuram,Nedumangad 601056900,Pullampara 056906284880
Kerala,Thiruvananthapuram,Nedumangad 601056900,Theakada 056906284910
Kerala,Thiruvananthapuram,Nedumangad 601056900,Thennoor 056906284840
Kerala,Thiruvananthapuram,Nedumangad 601056900,Tholicode 056906284930
Kerala,Thiruvananthapuram,Nedumangad 601056900,Uzhamalackal 056906284970
Kerala,Thiruvananthapuram,Nedumangad 601056900,Vamanapuram 056906284800
Kerala,Thiruvananthapuram,Nedumangad 601056900,Veeranakavu 056906285020
Kerala,Thiruvananthapuram,Nedumangad 601056900,Vellanad 056906285000
Kerala,Thiruvananthapuram,Nedumangad 601056900,Vembayam 056906284980
Kerala,Thiruvananthapuram,Nedumangad 601056900,Vithura 056906284940
Kerala,Thiruvananthapuram,Neyyattinkara 601056920,Amboori 056926285240
Kerala,Thiruvananthapuram,Neyyattinkara 601056920,Anavoor 056926285290
Kerala,Thiruvananthapuram,Neyyattinkara 601056920,Chenkal Part 056926285330
Kerala,Thiruvananthapuram,Neyyattinkara 601056920,Kallikkad 056926285220
Kerala,Thiruvananthapuram,Neyyattinkara 601056920,Karode 056926285320
Kerala,Thiruvananthapuram,Neyyattinkara 601056920,Karumkulam 056926285360
Kerala,Thiruvananthapuram,Neyyattinkara 601056920,Keezharoor 056926285260
Kerala,Thiruvananthapuram,Neyyattinkara 601056920,Kollayil Part 056926285310
Kerala,Thiruvananthapuram,Neyyattinkara 601056920,Kottukal Part 056926285370
Kerala,Thiruvananthapuram,Neyyattinkara 601056920,Kulathoor 056926285340
Kerala,Thiruvananthapuram,Neyyattinkara 601056920,Kunnathukal 056926285300
Kerala,Thiruvananthapuram,Neyyattinkara 601056920,Maranalloor 056926285270
Kerala,Thiruvananthapuram,Neyyattinkara 601056920,Ottasekharamangalam 056926285210
Kerala,Thiruvananthapuram,Neyyattinkara 601056920,Perumkadavila 056926285280
Kerala,Thiruvananthapuram,Neyyattinkara 601056920,Thirupuram 056926285350
Kerala,Thiruvananthapuram,Neyyattinkara 601056920,Vazhichal 056926285230
Kerala,Thiruvananthapuram,Neyyattinkara 601056920,Vellarada 056926285250
Kerala,Thiruvananthapuram,Neyyattinkara 601056920,Vizhinjam Part 056926285380
Kerala,Thiruvananthapuram,Thiruvananthapuram 601056910,Andoorkonam 056916285080
Kerala,Thiruvananthapuram,Thiruvananthapuram 601056910,Kadinamkulam 056916285050
Kerala,Thiruvananthapuram,Thiruvananthapuram 601056910,Keezhthonnakkal 056916285070
Kerala,Thiruvananthapuram,Thiruvananthapuram 601056910,Melthonnakkal 056916285060
Kerala,Thiruvananthapuram,Thiruvananthapuram 601056910,Menamkulam 056916285090
Kerala,Thrissur,Chavakkad 594056530,Annakara 056536277860
Kerala,Thrissur,Chavakkad 594056530,Engandiyur 056536277890
Kerala,Thrissur,Chavakkad 594056530,Irimbranallur 056536277870
Kerala,Thrissur,Chavakkad 594056530,Kadappuram 056536277850
Kerala,Thrissur,Chavakkad 594056530,Kundazhiyur 056536277880
Kerala,Thrissur,Chavakkad 594056530,Nattika 056536277900
Kerala,Thrissur,Chavakkad 594056530,Valappad 056536277910
Kerala,Thrissur,Kodungallur 594056550,Azhikode 056556278720
Kerala,Thrissur,Kodungallur 594056550,Koolimuttam 056556278700
Kerala,Thrissur,Kodungallur 594056550,Padinjare Vemballur 056556278710
Kerala,Thrissur,Mukundapuram 594056560,Alathur 056566279150
Kerala,Thrissur,Mukundapuram 594056560,Alur 056566279050
Kerala,Thrissur,Mukundapuram 594056560,Anandapuram 056566278940
Kerala,Thrissur,Mukundapuram 594056560,Annallur 056566279120
Kerala,Thrissur,Mukundapuram 594056560,Chengallur 056566278920
Kerala,Thrissur,Mukundapuram 594056560,Elanjipra 056566279040
Kerala,Thrissur,Mukundapuram 594056560,Irinjalakuda Part 056566278960
Kerala,Thrissur,Mukundapuram 594056560,Kaduppassery 056566278970
Kerala,Thrissur,Mukundapuram 594056560,Kakkulissery 056566279170
Kerala,Thrissur,Mukundapuram 594056560,Kallur 056566278880
Kerala,Thrissur,Mukundapuram 594056560,Karalam Part 056566278860
Kerala,Thrissur,Mukundapuram 594056560,Karumathra 056566279090
Kerala,Thrissur,Mukundapuram 594056560,Kizhakkummuri 056566279140
Kerala,Thrissur,Mukundapuram 594056560,Kodakara 056566278980
Kerala,Thrissur,Mukundapuram 594056560,Kodassery 056566279020
Kerala,Thrissur,Mukundapuram 594056560,Kottanellur 056566279070
Kerala,Thrissur,Mukundapuram 594056560,Kuruvilassery 056566279160
Kerala,Thrissur,Mukundapuram 594056560,Kuttichira 056566279010
Kerala,Thrissur,Mukundapuram 594056560,Mattathur 056566278990
Kerala,Thrissur,Mukundapuram 594056560,Melur 056566279130
Kerala,Thrissur,Mukundapuram 594056560,Mupliyam 056566278900
Kerala,Thrissur,Mukundapuram 594056560,Muriyad 056566278950
Kerala,Thrissur,Mukundapuram 594056560,Nandipulam 056566278910
Kerala,Thrissur,Mukundapuram 594056560,Nellayi 056566278930
Kerala,Thrissur,Mukundapuram 594056560,Pariyaram 056566279030
Kerala,Thrissur,Mukundapuram 594056560,Puthenchira 056566279100
Kerala,Thrissur,Mukundapuram 594056560,Thazhekkad 056566279060
Kerala,Thrissur,Mukundapuram 594056560,Thirumukkulam 056566279180
Kerala,Thrissur,Mukundapuram 594056560,Thottippal 056566278870
Kerala,Thrissur,Mukundapuram 594056560,Vadakkumbhagom 056566279110
Kerala,Thrissur,Mukundapuram 594056560,Vallivattom 056566279080
Kerala,Thrissur,Mukundapuram 594056560,Varandarappilly 056566278890
Kerala,Thrissur,Mukundapuram 594056560,Vellikulangara 056566279000
Kerala,Thrissur,Talappilly 594056520,Arangottukara 056526277170
Kerala,Thrissur,Talappilly 594056520,Attoor 056526277320
Kerala,Thrissur,Talappilly 594056520,Chelakode 056526277280
Kerala,Thrissur,Talappilly 594056520,Chemmanthatta 056526277390
Kerala,Thrissur,Talappilly 594056520,Chowwannur Part 056526277360
Kerala,Thrissur,Talappilly 594056520,Elanad 056526277550
Kerala,Thrissur,Talappilly 594056520,Kadangode 056526277150
Kerala,Thrissur,Talappilly 594056520,Kanipayyur Part 056526277380
Kerala,Thrissur,Talappilly 594056520,Kanjirakode 056526277340
Kerala,Thrissur,Talappilly 594056520,Karumathara 056526277460
Kerala,Thrissur,Talappilly 594056520,Killimangalam 056526277300
Kerala,Thrissur,Talappilly 594056520,Kiralur 056526277420
Kerala,Thrissur,Talappilly 594056520,Kondazhy 056526277270
Kerala,Thrissur,Talappilly 594056520,Kurumala 056526277490
Kerala,Thrissur,Talappilly 594056520,Manalithara 056526277480
Kerala,Thrissur,Talappilly 594056520,Mangad Part 056526277370
Kerala,Thrissur,Talappilly 594056520,Mayannur 056526277230
Kerala,Thrissur,Talappilly 594056520,Mullurkara 056526277330
Kerala,Thrissur,Talappilly 594056520,Painkulam 056526277220
Kerala,Thrissur,Talappilly 594056520,Pallur 056526277180
Kerala,Thrissur,Talappilly 594056520,Pampady 056526277240
Kerala,Thrissur,Talappilly 594056520,Pangarappilly 056526277510
Kerala,Thrissur,Talappilly 594056520,Panjal 056526277310
Kerala,Thrissur,Talappilly 594056520,Parlikad 056526277430
Kerala,Thrissur,Talappilly 594056520,Pazhayannur 056526277530
Kerala,Thrissur,Talappilly 594056520,Perumpilavu 056526277140
Kerala,Thrissur,Talappilly 594056520,Pilakkad 056526277200
Kerala,Thrissur,Talappilly 594056520,Pulakode 056526277520
Kerala,Thrissur,Talappilly 594056520,Puthuruthy 056526277440
Kerala,Thrissur,Talappilly 594056520,Thalassery 056526277190
Kerala,Thrissur,Talappilly 594056520,Thayyur 056526277410
Kerala,Thrissur,Talappilly 594056520,Thekkumkara 056526277450
Kerala,Thrissur,Talappilly 594056520,Thichur 056526277160
Kerala,Thrissur,Talappilly 594056520,Thiruvilwamala 056526277250
Kerala,Thrissur,Talappilly 594056520,Thonnurkara 056526277500
Kerala,Thrissur,Talappilly 594056520,Vadakkethara 056526277260
Kerala,Thrissur,Talappilly 594056520,Varavoor 056526277210
Kerala,Thrissur,Talappilly 594056520,Vellarakkad 056526277350
Kerala,Thrissur,Talappilly 594056520,Vellattanjur 056526277400
Kerala,Thrissur,Talappilly 594056520,Venganellur 056526277290
Kerala,Thrissur,Talappilly 594056520,Vennur 056526277540
Kerala,Thrissur,Talappilly 594056520,Viruppakka 056526277470
Kerala,Thrissur,Thrissur 594056540,Alappad 056546278210
Kerala,Thrissur,Thrissur 594056540,Arattupuzha 056546278240
Kerala,Thrissur,Thrissur 594056540,Chalakkal 056546278140
Kerala,Thrissur,Thrissur 594056540,Chazhoor 056546278220
Kerala,Thrissur,Thrissur 594056540,Inchamudi 056546278230
Kerala,Thrissur,Thrissur 594056540,Madakkathara 056546278130
Kerala,Thrissur,Thrissur 594056540,Mannamangalam 056546278170
Kerala,Thrissur,Thrissur 594056540,Mulayam 056546278180
Kerala,Thrissur,Thrissur 594056540,Pallippuram 056546278200
Kerala,Thrissur,Thrissur 594056540,Pananchery 056546278150
Kerala,Thrissur,Thrissur 594056540,Peechi 056546278160
Kerala,Thrissur,Thrissur 594056540,Pullu 056546278190
Kerala,Thrissur,Thrissur 594056540,Velappaya 056546278120
Kerala,Wayanad,Mananthavady 590056350,Anchukunnu 056356273050
Kerala,Wayanad,Mananthavady 590056350,Cherukottur 056356273030
Kerala,Wayanad,Mananthavady 590056350,Edavaka 056356273010
Kerala,Wayanad,Mananthavady 590056350,Kanjirangad 056356273080
Kerala,Wayanad,Mananthavady 590056350,Mananthavady 056356272960
Kerala,Wayanad,Mananthavady 590056350,Nalloornad 056356273020
Kerala,Wayanad,Mananthavady 590056350,Panamaram 056356273040
Kerala,Wayanad,Mananthavady 590056350,Payyampally 056356272950
Kerala,Wayanad,Mananthavady 590056350,Periya 056356272980
Kerala,Wayanad,Mananthavady 590056350,Porunnanore 056356273060
Kerala,Wayanad,Mananthavady 590056350,Thavinhal 056356272970
Kerala,Wayanad,Mananthavady 590056350,Thirunelly 056356272930
Kerala,Wayanad,Mananthavady 590056350,Thondernad 056356272990
Kerala,Wayanad,Mananthavady 590056350,Thrissilery 056356272940
Kerala,Wayanad,Mananthavady 590056350,Valat 056356273000
Kerala,Wayanad,Mananthavady 590056350,Vellamunda 056356273070
Kerala,Wayanad,Sulthanbathery 590056360,Ambalavayal 056366273220
Kerala,Wayanad,Sulthanbathery 590056360,Cheeral 056366273200
Kerala,Wayanad,Sulthanbathery 590056360,Irulam 056366273140
Kerala,Wayanad,Sulthanbathery 590056360,Kidanganad 056366273130
Kerala,Wayanad,Sulthanbathery 590056360,Krishnagiri 056366273160
Kerala,Wayanad,Sulthanbathery 590056360,Kuppadi 056366273180
Kerala,Wayanad,Sulthanbathery 590056360,Nadavayal 056366273090
Kerala,Wayanad,Sulthanbathery 590056360,Nenmeni 056366273210
Kerala,Wayanad,Sulthanbathery 590056360,Noolpuzha 056366273190
Kerala,Wayanad,Sulthanbathery 590056360,Padichira 056366273120
Kerala,Wayanad,Sulthanbathery 590056360,Poothadi 056366273100
Kerala,Wayanad,Sulthanbathery 590056360,Pulpalli 056366273110
Kerala,Wayanad,Sulthanbathery 590056360,Purakkadi 056366273150
Kerala,Wayanad,Sulthanbathery 590056360,Sulthanbathery 056366273170
Kerala,Wayanad,Sulthanbathery 590056360,Thomattuchal 056366273230
Kerala,Wayanad,Vythiri 590056370,Achooranam 056376273330
Kerala,Wayanad,Vythiri 590056370,Chundale 056376273360
Kerala,Wayanad,Vythiri 590056370,Kaniambetta 056376273270
Kerala,Wayanad,Vythiri 590056370,Kavumannam 056376273310
Kerala,Wayanad,Vythiri 590056370,Kottappadi Part 056376273370
Kerala,Wayanad,Vythiri 590056370,Kottathara 056376273260
Kerala,Wayanad,Vythiri 590056370,Kunnathidavaka 056376273350
Kerala,Wayanad,Vythiri 590056370,Kuppadithara 056376273250
Kerala,Wayanad,Vythiri 590056370,Muppainad 056376273390
Kerala,Wayanad,Vythiri 590056370,Muttil North 056376273280
Kerala,Wayanad,Vythiri 590056370,Muttil South 056376273290
Kerala,Wayanad,Vythiri 590056370,Padinharethara 056376273240
Kerala,Wayanad,Vythiri 590056370,Pozhuthana 056376273340
Kerala,Wayanad,Vythiri 590056370,Thariyode 056376273320
Kerala,Wayanad,Vythiri 590056370,Thrikkaipatta Part 056376273380
Kerala,Wayanad,Vythiri 590056370,Vellarimala 056376273400
Kerala,Wayanad,Vythiri 590056370,Vengappally 056376273300
